Date,sulfate,nitrate,ID
10/9/05,NA,NA,1
10/10/05,NA,NA,1
10/11/05,NA,NA,1
10/12/05,NA,NA,1
10/13/05,NA,0.388,1
10/14/05,NA,NA,1
10/15/05,NA,NA,1
10/16/05,NA,NA,1
10/17/05,NA,NA,1
10/18/05,NA,NA,1
10/19/05,4.88,0.363,1
10/20/05,NA,NA,1
10/21/05,NA,NA,1
10/22/05,NA,NA,1
10/23/05,NA,NA,1
10/24/05,NA,NA,1
10/25/05,2.28,0.283,1
10/26/05,NA,NA,1
10/27/05,NA,NA,1
10/28/05,NA,NA,1
10/29/05,NA,NA,1
10/30/05,NA,NA,1
10/31/05,5.51,0.446,1
11/1/05,NA,NA,1
11/2/05,NA,NA,1
11/3/05,NA,NA,1
11/4/05,NA,NA,1
11/5/05,NA,NA,1
11/6/05,2.41,0.302,1
11/7/05,NA,NA,1
11/8/05,NA,NA,1
11/9/05,NA,NA,1
11/10/05,NA,NA,1
11/11/05,NA,NA,1
11/12/05,NA,NA,1
11/13/05,NA,NA,1
11/14/05,NA,NA,1
11/15/05,NA,NA,1
11/16/05,NA,NA,1
11/17/05,NA,NA,1
11/18/05,1.63,0.559,1
11/19/05,NA,NA,1
11/20/05,NA,NA,1
11/21/05,NA,NA,1
11/22/05,NA,NA,1
11/23/05,NA,NA,1
11/24/05,1.67,0.743,1
11/25/05,NA,NA,1
11/26/05,NA,NA,1
11/27/05,NA,NA,1
11/28/05,NA,NA,1
11/29/05,NA,NA,1
11/30/05,0.959,0.312,1
12/1/05,NA,NA,1
12/2/05,NA,NA,1
12/3/05,NA,NA,1
12/4/05,NA,NA,1
12/5/05,NA,NA,1
12/6/05,2.74,1.83,1
12/7/05,NA,NA,1
12/8/05,NA,NA,1
12/9/05,NA,NA,1
12/10/05,NA,NA,1
12/11/05,NA,NA,1
12/12/05,0.613,0.326,1
12/13/05,NA,NA,1
12/14/05,NA,NA,1
12/15/05,NA,NA,1
12/16/05,NA,NA,1
12/17/05,NA,NA,1
12/18/05,2.37,1.1,1
12/19/05,NA,NA,1
12/20/05,NA,NA,1
12/21/05,NA,NA,1
12/22/05,NA,NA,1
12/23/05,NA,NA,1
12/24/05,2.24,1.8,1
12/25/05,NA,NA,1
12/26/05,NA,NA,1
12/27/05,NA,NA,1
12/28/05,NA,NA,1
12/29/05,NA,NA,1
12/30/05,2.53,1.01,1
12/31/05,NA,NA,1
1/1/06,NA,NA,1
1/2/06,NA,NA,1
1/3/06,NA,NA,1
1/4/06,NA,NA,1
1/5/06,3.5,1.61,1
1/6/06,NA,NA,1
1/7/06,NA,NA,1
1/8/06,NA,NA,1
1/9/06,NA,NA,1
1/10/06,NA,NA,1
1/11/06,NA,0.659,1
1/12/06,NA,NA,1
1/13/06,NA,NA,1
1/14/06,NA,NA,1
1/15/06,NA,NA,1
1/16/06,NA,NA,1
1/17/06,NA,NA,1
1/18/06,NA,NA,1
1/19/06,NA,NA,1
1/20/06,NA,NA,1
1/21/06,NA,NA,1
1/22/06,NA,NA,1
1/23/06,NA,0.523,1
1/24/06,NA,NA,1
1/25/06,NA,NA,1
1/26/06,NA,NA,1
1/27/06,NA,NA,1
1/28/06,NA,NA,1
1/29/06,NA,0.463,1
1/30/06,NA,NA,1
1/31/06,NA,NA,1
2/1/06,NA,NA,1
2/2/06,NA,NA,1
2/3/06,NA,NA,1
2/4/06,NA,NA,1
2/5/06,NA,NA,1
2/6/06,NA,NA,1
2/7/06,NA,NA,1
2/8/06,NA,NA,1
2/9/06,NA,NA,1
2/10/06,2.6,1.48,1
2/11/06,NA,NA,1
2/12/06,NA,NA,1
2/13/06,NA,NA,1
2/14/06,NA,NA,1
2/15/06,NA,NA,1
2/16/06,2.7,1.03,1
2/17/06,NA,NA,1
2/18/06,NA,NA,1
2/19/06,NA,NA,1
2/20/06,NA,NA,1
2/21/06,NA,NA,1
2/22/06,3.74,0.657,1
2/23/06,NA,NA,1
2/24/06,NA,NA,1
2/25/06,NA,NA,1
2/26/06,NA,NA,1
2/27/06,NA,NA,1
2/28/06,2.64,0.577,1
3/1/06,NA,NA,1
3/2/06,NA,NA,1
3/3/06,NA,NA,1
3/4/06,NA,NA,1
3/5/06,NA,NA,1
3/6/06,4.82,1.14,1
3/7/06,NA,NA,1
3/8/06,NA,NA,1
3/9/06,NA,NA,1
3/10/06,NA,NA,1
3/11/06,NA,NA,1
3/12/06,NA,NA,1
3/13/06,NA,NA,1
3/14/06,NA,NA,1
3/15/06,NA,NA,1
3/16/06,NA,NA,1
3/17/06,NA,NA,1
3/18/06,NA,NA,1
3/19/06,NA,NA,1
3/20/06,NA,NA,1
3/21/06,NA,NA,1
3/22/06,NA,NA,1
3/23/06,NA,NA,1
3/24/06,NA,NA,1
3/25/06,NA,NA,1
3/26/06,NA,NA,1
3/27/06,NA,NA,1
3/28/06,NA,NA,1
3/29/06,NA,NA,1
3/30/06,NA,NA,1
3/31/06,NA,NA,1
4/1/06,NA,NA,1
4/2/06,NA,NA,1
4/3/06,NA,NA,1
4/4/06,NA,NA,1
4/5/06,NA,NA,1
4/6/06,NA,NA,1
4/7/06,NA,NA,1
4/8/06,NA,NA,1
4/9/06,NA,NA,1
4/10/06,NA,NA,1
4/11/06,NA,NA,1
4/12/06,NA,NA,1
4/13/06,NA,NA,1
4/14/06,NA,NA,1
4/15/06,NA,NA,1
4/16/06,NA,NA,1
4/17/06,NA,NA,1
4/18/06,NA,NA,1
4/19/06,NA,NA,1
4/20/06,NA,NA,1
4/21/06,NA,NA,1
4/22/06,NA,NA,1
4/23/06,NA,NA,1
4/24/06,NA,NA,1
4/25/06,NA,NA,1
4/26/06,NA,NA,1
4/27/06,NA,NA,1
4/28/06,NA,NA,1
4/29/06,NA,NA,1
4/30/06,NA,NA,1
5/1/06,NA,NA,1
5/2/06,NA,NA,1
5/3/06,NA,NA,1
5/4/06,NA,NA,1
5/5/06,NA,NA,1
5/6/06,NA,NA,1
5/7/06,NA,NA,1
5/8/06,NA,NA,1
5/9/06,NA,NA,1
5/10/06,NA,NA,1
5/11/06,NA,NA,1
5/12/06,NA,NA,1
5/13/06,NA,NA,1
5/14/06,NA,NA,1
5/15/06,NA,NA,1
5/16/06,NA,NA,1
5/17/06,NA,NA,1
5/18/06,NA,NA,1
5/19/06,NA,NA,1
5/20/06,NA,NA,1
5/21/06,NA,NA,1
5/22/06,NA,NA,1
5/23/06,NA,NA,1
5/24/06,NA,NA,1
5/25/06,NA,NA,1
5/26/06,NA,NA,1
5/27/06,NA,NA,1
5/28/06,NA,NA,1
5/29/06,NA,NA,1
5/30/06,NA,NA,1
5/31/06,NA,NA,1
6/1/06,NA,NA,1
6/2/06,NA,NA,1
6/3/06,NA,NA,1
6/4/06,NA,NA,1
6/5/06,NA,NA,1
6/6/06,NA,NA,1
6/7/06,NA,NA,1
6/8/06,NA,NA,1
6/9/06,NA,NA,1
6/10/06,NA,NA,1
6/11/06,NA,NA,1
6/12/06,NA,NA,1
6/13/06,NA,NA,1
6/14/06,NA,NA,1
6/15/06,NA,NA,1
6/16/06,NA,NA,1
6/17/06,NA,NA,1
6/18/06,NA,NA,1
6/19/06,NA,NA,1
6/20/06,NA,NA,1
6/21/06,NA,NA,1
6/22/06,NA,NA,1
6/23/06,NA,NA,1
6/24/06,NA,NA,1
6/25/06,NA,NA,1
6/26/06,NA,NA,1
6/27/06,NA,NA,1
6/28/06,NA,NA,1
6/29/06,NA,NA,1
6/30/06,NA,NA,1
7/1/06,NA,NA,1
7/2/06,NA,NA,1
7/3/06,NA,NA,1
7/4/06,NA,NA,1
7/5/06,NA,NA,1
7/6/06,NA,NA,1
7/7/06,NA,NA,1
7/8/06,NA,NA,1
7/9/06,NA,NA,1
7/10/06,NA,NA,1
7/11/06,NA,NA,1
7/12/06,NA,NA,1
7/13/06,NA,NA,1
7/14/06,NA,NA,1
7/15/06,NA,NA,1
7/16/06,NA,NA,1
7/17/06,NA,NA,1
7/18/06,NA,NA,1
7/19/06,NA,NA,1
7/20/06,NA,NA,1
7/21/06,NA,NA,1
7/22/06,NA,NA,1
7/23/06,NA,NA,1
7/24/06,NA,NA,1
7/25/06,NA,NA,1
7/26/06,NA,NA,1
7/27/06,NA,NA,1
7/28/06,NA,NA,1
7/29/06,NA,NA,1
7/30/06,NA,NA,1
7/31/06,NA,NA,1
8/1/06,NA,NA,1
8/2/06,NA,NA,1
8/3/06,NA,NA,1
8/4/06,NA,NA,1
8/5/06,NA,NA,1
8/6/06,NA,NA,1
8/7/06,NA,NA,1
8/8/06,NA,NA,1
8/9/06,NA,NA,1
8/10/06,NA,NA,1
8/11/06,NA,NA,1
8/12/06,NA,NA,1
8/13/06,NA,NA,1
8/14/06,NA,NA,1
8/15/06,NA,NA,1
8/16/06,NA,NA,1
8/17/06,NA,NA,1
8/18/06,NA,NA,1
8/19/06,NA,NA,1
8/20/06,NA,NA,1
8/21/06,NA,NA,1
8/22/06,NA,NA,1
8/23/06,NA,NA,1
8/24/06,NA,NA,1
8/25/06,NA,NA,1
8/26/06,NA,NA,1
8/27/06,NA,NA,1
8/28/06,NA,NA,1
8/29/06,NA,NA,1
8/30/06,NA,NA,1
8/31/06,NA,NA,1
9/1/06,NA,NA,1
9/2/06,NA,NA,1
9/3/06,NA,NA,1
9/4/06,NA,NA,1
9/5/06,NA,NA,1
9/6/06,NA,NA,1
9/7/06,NA,NA,1
9/8/06,NA,NA,1
9/9/06,NA,NA,1
9/10/06,NA,NA,1
9/11/06,NA,NA,1
9/12/06,NA,NA,1
9/13/06,NA,NA,1
9/14/06,NA,NA,1
9/15/06,NA,NA,1
9/16/06,NA,NA,1
9/17/06,NA,NA,1
9/18/06,NA,NA,1
9/19/06,NA,NA,1
9/20/06,NA,NA,1
9/21/06,NA,NA,1
9/22/06,NA,NA,1
9/23/06,NA,NA,1
9/24/06,NA,NA,1
9/25/06,NA,NA,1
9/26/06,NA,NA,1
9/27/06,NA,NA,1
9/28/06,NA,NA,1
9/29/06,NA,NA,1
9/30/06,NA,NA,1
10/1/06,NA,NA,1
10/2/06,NA,NA,1
10/3/06,NA,NA,1
10/4/06,NA,NA,1
10/5/06,NA,NA,1
10/6/06,NA,NA,1
10/7/06,NA,NA,1
10/8/06,NA,NA,1
10/9/06,NA,NA,1
10/10/06,NA,NA,1
10/11/06,NA,NA,1
10/12/06,NA,NA,1
10/13/06,NA,NA,1
10/14/06,NA,NA,1
10/15/06,NA,NA,1
10/16/06,NA,NA,1
10/17/06,NA,NA,1
10/18/06,NA,NA,1
10/19/06,NA,NA,1
10/20/06,NA,NA,1
10/21/06,NA,NA,1
10/22/06,NA,NA,1
10/23/06,NA,NA,1
10/24/06,NA,NA,1
10/25/06,NA,NA,1
10/26/06,NA,NA,1
10/27/06,NA,NA,1
10/28/06,NA,NA,1
10/29/06,NA,NA,1
10/30/06,NA,NA,1
10/31/06,NA,NA,1
11/1/06,NA,NA,1
11/2/06,NA,NA,1
11/3/06,NA,NA,1
11/4/06,NA,NA,1
11/5/06,NA,NA,1
11/6/06,NA,NA,1
11/7/06,NA,NA,1
11/8/06,NA,NA,1
11/9/06,NA,NA,1
11/10/06,NA,NA,1
11/11/06,NA,NA,1
11/12/06,NA,NA,1
11/13/06,NA,NA,1
11/14/06,NA,NA,1
11/15/06,NA,NA,1
11/16/06,NA,NA,1
11/17/06,NA,NA,1
11/18/06,NA,NA,1
11/19/06,NA,NA,1
11/20/06,NA,NA,1
11/21/06,NA,NA,1
11/22/06,NA,NA,1
11/23/06,NA,NA,1
11/24/06,NA,NA,1
11/25/06,NA,NA,1
11/26/06,NA,NA,1
11/27/06,NA,NA,1
11/28/06,NA,NA,1
11/29/06,NA,NA,1
11/30/06,NA,NA,1
12/1/06,NA,NA,1
12/2/06,NA,NA,1
12/3/06,NA,NA,1
12/4/06,NA,NA,1
12/5/06,NA,NA,1
12/6/06,NA,NA,1
12/7/06,NA,NA,1
12/8/06,NA,NA,1
12/9/06,NA,NA,1
12/10/06,NA,NA,1
12/11/06,NA,NA,1
12/12/06,NA,NA,1
12/13/06,NA,NA,1
12/14/06,NA,NA,1
12/15/06,NA,NA,1
12/16/06,NA,NA,1
12/17/06,NA,NA,1
12/18/06,NA,NA,1
12/19/06,NA,NA,1
12/20/06,NA,NA,1
12/21/06,NA,NA,1
12/22/06,NA,NA,1
12/23/06,NA,NA,1
12/24/06,NA,NA,1
12/25/06,NA,NA,1
12/26/06,NA,NA,1
12/27/06,NA,NA,1
12/28/06,NA,NA,1
12/29/06,NA,NA,1
12/30/06,NA,NA,1
12/31/06,NA,NA,1
